,entityName,state,year,quarter,count,amount
408,spsr nellore,andhra-pradesh,2020,2,9454274,20665376460.772232
409,prakasam,andhra-pradesh,2020,2,8844580,19846026726.90433
410,ysr,andhra-pradesh,2020,2,8033609,19597207268.132023
411,530026,andhra-pradesh,2020,2,4994637,12817902607.017586
412,517501,andhra-pradesh,2020,2,1708935,3203679955.4885287
413,517507,andhra-pradesh,2020,2,1575118,2854711069.441047
414,524002,andhra-pradesh,2020,2,1553283,3993963025.6852684
415,530016,andhra-pradesh,2020,2,1067022,1893629834.0393307
416,516001,andhra-pradesh,2020,2,1066066,2616099329.3322473
417,515001,andhra-pradesh,2020,2,1026587,2447755903.073549
418,518002,andhra-pradesh,2020,2,979822,2015820866.3250332
419,522001,andhra-pradesh,2020,2,963666,2678051229.473872
420,520002,andhra-pradesh,2020,2,956641,2767045048.1995325
421,visakhapatnam,andhra-pradesh,2020,3,34421299,67628440368.111465
422,chittoor,andhra-pradesh,2020,3,20501863,42811566246.16463
423,krishna,andhra-pradesh,2020,3,19110457,44788458672.084435
424,east godavari,andhra-pradesh,2020,3,17972431,39300043804.75851
425,guntur,andhra-pradesh,2020,3,17601395,42531195809.75448
426,spsr nellore,andhra-pradesh,2020,3,16468209,39128324534.03021
427,anantapur,andhra-pradesh,2020,3,14447683,34102037972.657852
428,kurnool,andhra-pradesh,2020,3,13243292,32529351107.17173
429,prakasam,andhra-pradesh,2020,3,12266310,31221704852.44969
430,ysr,andhra-pradesh,2020,3,11934653,32037007334.12973
431,524002,andhra-pradesh,2020,3,5194663,13718743729.17845
432,530026,andhra-pradesh,2020,3,4159532,10383207817.795242
433,517501,andhra-pradesh,2020,3,2735691,5544720473.076229
434,516001,andhra-pradesh,2020,3,2534360,6637577271.358326
435,517507,andhra-pradesh,2020,3,2306174,4594510974.325968
436,520002,andhra-pradesh,2020,3,2238996,6543183825.055463
437,530016,andhra-pradesh,2020,3,1921871,3560898943.243418
438,515001,andhra-pradesh,2020,3,1669413,4116758527.095812
439,522001,andhra-pradesh,2020,3,1625687,4701116488.838855
440,518002,andhra-pradesh,2020,3,1514873,3352462441.2241564
441,visakhapatnam,andhra-pradesh,2020,4,46551467,91879823025.40399
442,chittoor,andhra-pradesh,2020,4,29590411,61505711149.79541
443,krishna,andhra-pradesh,2020,4,27981050,64461504667.60722
444,guntur,andhra-pradesh,2020,4,26136538,60641872021.25432
445,east godavari,andhra-pradesh,2020,4,25989490,58732615663.11841
446,anantapur,andhra-pradesh,2020,4,20996384,49732610814.26222
447,spsr nellore,andhra-pradesh,2020,4,20934374,49115443663.37911
448,kurnool,andhra-pradesh,2020,4,18737323,44718203115.22612
449,prakasam,andhra-pradesh,2020,4,16176867,41852443493.515396
450,ysr,andhra-pradesh,2020,4,15676878,42572974713.440254
451,524002,andhra-pradesh,2020,4,5029692,12810644736.250324
452,530026,andhra-pradesh,2020,4,4235146,9849636860.464972
453,517501,andhra-pradesh,2020,4,4125544,7866883789.381668
454,517507,andhra-pradesh,2020,4,3420778,6749696775.855953
455,516001,andhra-pradesh,2020,4,3119905,8005247952.077286
456,530016,andhra-pradesh,2020,4,2981818,5591062751.070802
457,515001,andhra-pradesh,2020,4,2821800,6442101736.915546
458,518002,andhra-pradesh,2020,4,2219953,4809927717.539759
459,520010,andhra-pradesh,2020,4,2170458,4679865894.241622
460,530017,andhra-pradesh,2020,4,2027751,3252434512.586547
461,visakhapatnam,andhra-pradesh,2021,1,48248923,95308386037.84721
462,krishna,andhra-pradesh,2021,1,29717175,69715406644.53484
463,chittoor,andhra-pradesh,2021,1,29342609,60947491846.66088
464,guntur,andhra-pradesh,2021,1,27445045,64207987853.108406
465,east godavari,andhra-pradesh,2021,1,26190701,60027984987.96951
466,spsr nellore,andhra-pradesh,2021,1,22541428,52210333201.53073
467,anantapur,andhra-pradesh,2021,1,20102957,48353870395.01808
468,kurnool,andhra-pradesh,2021,1,17918524,44941629659.56964
469,west godavari,andhra-pradesh,2021,1,16015685,42124030669.36127
470,ysr,andhra-pradesh,2021,1,15374473,42570919448.50447
471,524002,andhra-pradesh,2021,1,7269657,16698428355.239132
472,530026,andhra-pradesh,2021,1,5875319,13567044097.312927
473,517501,andhra-pradesh,2021,1,4354325,8224302893.470669
474,520002,andhra-pradesh,2021,1,3591058,9183853695.408499
475,517507,andhra-pradesh,2021,1,3378549,6593121540.981036
476,530016,andhra-pradesh,2021,1,3144495,5679150412.005564
477,516001,andhra-pradesh,2021,1,2941623,7434205012.068323
478,515001,andhra-pradesh,2021,1,2815993,6225481722.602297
479,522001,andhra-pradesh,2021,1,2584588,6753205746.899624
480,520010,andhra-pradesh,2021,1,2291676,4716738889.930448
481,visakhapatnam,andhra-pradesh,2021,2,54390299,114439012713.35336
482,krishna,andhra-pradesh,2021,2,36370960,90021923049.96454
483,chittoor,andhra-pradesh,2021,2,34344902,73654690122.43158
484,guntur,andhra-pradesh,2021,2,32968819,82356914463.83287
485,east godavari,andhra-pradesh,2021,2,31717908,74604325863.66068
486,spsr nellore,andhra-pradesh,2021,2,30290406,72283071757.09679
487,anantapur,andhra-pradesh,2021,2,25123346,60987487571.27992
488,kurnool,andhra-pradesh,2021,2,21972396,56659287474.995804
489,west godavari,andhra-pradesh,2021,2,20950964,57233116236.18796
490,prakasam,andhra-pradesh,2021,2,19944047,54535328043.04135
491,524002,andhra-pradesh,2021,2,11023032,25519404146.52658
492,530026,andhra-pradesh,2021,2,7850540,19042845773.20165
493,520002,andhra-pradesh,2021,2,5441708,14948864290.86964
494,517501,andhra-pradesh,2021,2,4614209,9215678010.439575
495,517507,andhra-pradesh,2021,2,3834825,7940105016.380435
496,522001,andhra-pradesh,2021,2,3427039,9832657321.439524
497,515001,andhra-pradesh,2021,2,3052771,7213837063.020088
498,530016,andhra-pradesh,2021,2,2892664,5705916880.595729
499,516001,andhra-pradesh,2021,2,2613562,7256266063.657529
500,518002,andhra-pradesh,2021,2,2553688,5906664130.524334
501,visakhapatnam,andhra-pradesh,2021,3,69220981,136945652159.26517
502,krishna,andhra-pradesh,2021,3,44828275,104417897558.58972
503,chittoor,andhra-pradesh,2021,3,42628568,89371931753.04831
504,guntur,andhra-pradesh,2021,3,41675093,96525353090.12305
505,east godavari,andhra-pradesh,2021,3,39572714,89380370072.7078
506,spsr nellore,andhra-pradesh,2021,3,34411958,77839676988.30869
507,anantapur,andhra-pradesh,2021,3,30366444,70291248155.64975
508,kurnool,andhra-pradesh,2021,3,26377809,62527453761.59807
509,west godavari,andhra-pradesh,2021,3,26245039,66647238455.1675
510,prakasam,andhra-pradesh,2021,3,24116580,63367713446.928055
511,524002,andhra-pradesh,2021,3,10701326,23300508690.71216
512,530026,andhra-pradesh,2021,3,9780096,22841763578.29273
513,517501,andhra-pradesh,2021,3,5982442,11419848822.233982
514,520002,andhra-pradesh,2021,3,5320101,14633600592.216694
515,517507,andhra-pradesh,2021,3,4866065,9768221617.56348
516,522001,andhra-pradesh,2021,3,4242875,11355623168.660927
517,530016,andhra-pradesh,2021,3,4177023,7797927714.306906
518,515001,andhra-pradesh,2021,3,4040160,8752025049.046715
519,516001,andhra-pradesh,2021,3,3370675,8720115499.341372
520,520010,andhra-pradesh,2021,3,3206301,6832329071.6628275
521,visakhapatnam,andhra-pradesh,2021,4,82711538,159530099772.73474
522,krishna,andhra-pradesh,2021,4,55489829,125015323207.89836
523,chittoor,andhra-pradesh,2021,4,51119640,103985734663.73514
524,guntur,andhra-pradesh,2021,4,50919286,115553993673.17336
525,east godavari,andhra-pradesh,2021,4,48992531,106725597026.00357
526,spsr nellore,andhra-pradesh,2021,4,41921081,92256405076.26547
527,anantapur,andhra-pradesh,2021,4,36129136,81239787006.64764
528,west godavari,andhra-pradesh,2021,4,33235175,81292461575.08183
529,kurnool,andhra-pradesh,2021,4,31782248,73968947669.64754
530,prakasam,andhra-pradesh,2021,4,27858275,71323060008.47623
531,524002,andhra-pradesh,2021,4,14158439,30358274591.367683
532,530026,andhra-pradesh,2021,4,10216678,24428085477.49295
533,517501,andhra-pradesh,2021,4,7246667,13514835187.056923
534,517507,andhra-pradesh,2021,4,5790910,11415016234.059563
535,520002,andhra-pradesh,2021,4,5716025,15397268124.171196
536,530016,andhra-pradesh,2021,4,5252680,9484946022.822403
537,522001,andhra-pradesh,2021,4,4989759,13298088500.28115
538,515001,andhra-pradesh,2021,4,4892740,10235401678.208153
539,520010,andhra-pradesh,2021,4,4198904,8551737728.052567
540,516001,andhra-pradesh,2021,4,4058071,10324818012.146276
541,visakhapatnam,andhra-pradesh,2022,1,88233362,170120350591.26004
542,krishna,andhra-pradesh,2022,1,61826199,139690081529.49048
543,chittoor,andhra-pradesh,2022,1,58561024,117900595508.63399
544,guntur,andhra-pradesh,2022,1,57226996,129673727687.08943
545,east godavari,andhra-pradesh,2022,1,54738830,121067103712.79568
546,spsr nellore,andhra-pradesh,2022,1,47645702,104895571602.13988
547,anantapur,andhra-pradesh,2022,1,40613148,90197023268.43825
548,west godavari,andhra-pradesh,2022,1,37271259,92397939903.60936
549,kurnool,andhra-pradesh,2022,1,35093633,81568420500.54747
550,prakasam,andhra-pradesh,2022,1,31340975,79494373254.71565
551,524002,andhra-pradesh,2022,1,16133298,35123754551.39544
552,530026,andhra-pradesh,2022,1,10293117,25355928765.674084
553,517501,andhra-pradesh,2022,1,8062447,14807178133.005922
554,517507,andhra-pradesh,2022,1,6660899,12913687866.526722
555,520002,andhra-pradesh,2022,1,6254668,16297042494.467913
556,522001,andhra-pradesh,2022,1,5691035,15226428277.57111
557,515001,andhra-pradesh,2022,1,5585462,11393585212.479506
558,530016,andhra-pradesh,2022,1,5554647,9991176892.061853
559,516001,andhra-pradesh,2022,1,4513789,11365056779.562836
560,520010,andhra-pradesh,2022,1,4492155,9108501441.854177
561,papum pare,arunachal-pradesh,2018,1,14224,32555848.462331478
562,west kameng,arunachal-pradesh,2018,1,5787,9540632.547015157
563,lohit,arunachal-pradesh,2018,1,3747,11496949.54576835
564,east siang,arunachal-pradesh,2018,1,3286,5533620.186295529
565,changlang,arunachal-pradesh,2018,1,3195,5380749.415278763
566,tawang,arunachal-pradesh,2018,1,2334,5055665.022950603
567,longding,arunachal-pradesh,2018,1,2321,4361531.578447229
568,west siang,arunachal-pradesh,2018,1,1887,4796675.565399804
569,lower subansiri,arunachal-pradesh,2018,1,1477,3650727.893614269
570,namsai,arunachal-pradesh,2018,1,1400,2162984.705083958
571,791110,arunachal-pradesh,2018,1,4253,8605127.65004581
572,791111,arunachal-pradesh,2018,1,4207,9841038.918801479
573,791102,arunachal-pradesh,2018,1,3286,5671981.37541513
574,790116,arunachal-pradesh,2018,1,2704,4457038.562331891
575,790104,arunachal-pradesh,2018,1,2114,4578762.301169472
576,791109,arunachal-pradesh,2018,1,2112,3137887.500695069
577,792131,arunachal-pradesh,2018,1,2097,3667031.7501450847
578,791001,arunachal-pradesh,2018,1,2041,5020173.997662732
579,791113,arunachal-pradesh,2018,1,1955,6492923.793813149
580,792001,arunachal-pradesh,2018,1,1865,2638135.148973316
581,papum pare,arunachal-pradesh,2018,2,25363,66520931.20355793
582,west kameng,arunachal-pradesh,2018,2,10466,25521321.34140157
583,lohit,arunachal-pradesh,2018,2,6962,20520618.881890118
584,east siang,arunachal-pradesh,2018,2,6363,15285584.202916935
585,changlang,arunachal-pradesh,2018,2,6066,13294258.50337311
586,tawang,arunachal-pradesh,2018,2,5447,13722374.811357912
587,longding,arunachal-pradesh,2018,2,4634,10271170.165521314
588,namsai,arunachal-pradesh,2018,2,3230,6271811.327635023
589,west siang,arunachal-pradesh,2018,2,2579,7610989.567485569
590,lower siang,arunachal-pradesh,2018,2,2292,2179451.657976534
591,791110,arunachal-pradesh,2018,2,7878,19894634.32236063
592,791111,arunachal-pradesh,2018,2,7239,20302894.32407169
593,791102,arunachal-pradesh,2018,2,6046,11116134.491696559
594,790116,arunachal-pradesh,2018,2,4689,11109804.760347228
595,790104,arunachal-pradesh,2018,2,4436,10757634.641186869
596,792131,arunachal-pradesh,2018,2,4342,9787595.363164986
597,791113,arunachal-pradesh,2018,2,4159,10355129.796387024
598,792103,arunachal-pradesh,2018,2,3885,10332844.690670341
599,792102,arunachal-pradesh,2018,2,3638,13733030.966675913
600,791109,arunachal-pradesh,2018,2,3486,8901023.6818946
601,papum pare,arunachal-pradesh,2018,3,43282,101080479.2917223
602,west kameng,arunachal-pradesh,2018,3,17026,48528147.45054105
603,lohit,arunachal-pradesh,2018,3,11595,32702331.664437763
604,east siang,arunachal-pradesh,2018,3,10539,24885270.773230057
605,changlang,arunachal-pradesh,2018,3,10162,20494174.949715402
606,tawang,arunachal-pradesh,2018,3,8715,25733824.994109266
607,longding,arunachal-pradesh,2018,3,5288,18327334.050755527
608,namsai,arunachal-pradesh,2018,3,5076,10698272.774381302
609,west siang,arunachal-pradesh,2018,3,3337,12966152.792519316
610,tirap,arunachal-pradesh,2018,3,3322,7479257.007852319
611,791110,arunachal-pradesh,2018,3,13489,28577947.494984522
612,791111,arunachal-pradesh,2018,3,10508,33766761.060124576
613,791102,arunachal-pradesh,2018,3,9777,18868814.474471845
614,791109,arunachal-pradesh,2018,3,8636,14623073.028337255
615,790116,arunachal-pradesh,2018,3,6870,19935455.777625345
616,792103,arunachal-pradesh,2018,3,6672,16204421.801473193
617,790104,arunachal-pradesh,2018,3,6434,18213474.582743015
618,792001,arunachal-pradesh,2018,3,6307,16330131.581704907
619,791113,arunachal-pradesh,2018,3,6191,14657152.42532165
620,792102,arunachal-pradesh,2018,3,5120,16131802.077896373
621,papum pare,arunachal-pradesh,2018,4,55224,154875448.20778143
622,west kameng,arunachal-pradesh,2018,4,25439,89194886.84322134
623,lohit,arunachal-pradesh,2018,4,14268,40510521.949797615
624,changlang,arunachal-pradesh,2018,4,13950,32343047.413952358
625,east siang,arunachal-pradesh,2018,4,12893,34272134.344916776
626,tawang,arunachal-pradesh,2018,4,11104,35921510.89403269
627,namsai,arunachal-pradesh,2018,4,7244,17643523.29373534
628,longding,arunachal-pradesh,2018,4,6581,22545311.85089966
629,tirap,arunachal-pradesh,2018,4,5725,10811742.670586085
630,lower dibang valley,arunachal-pradesh,2018,4,4227,10951332.393937869
631,791110,arunachal-pradesh,2018,4,18305,50770919.03443284
632,791111,arunachal-pradesh,2018,4,14891,50578761.54109968
633,791102,arunachal-pradesh,2018,4,11990,28553763.558065224
634,790116,arunachal-pradesh,2018,4,10791,42561249.91245334
635,792103,arunachal-pradesh,2018,4,8743,23841863.530102827
636,790104,arunachal-pradesh,2018,4,8727,28710303.165459957
637,791113,arunachal-pradesh,2018,4,8156,19785304.795617044
638,791109,arunachal-pradesh,2018,4,7660,17851253.026180793
639,792001,arunachal-pradesh,2018,4,7520,18988989.141452394
640,792102,arunachal-pradesh,2018,4,6597,21188725.096378893
641,papum pare,arunachal-pradesh,2019,1,70941,188556716.3567257
642,west kameng,arunachal-pradesh,2019,1,34289,101333633.67604163
643,changlang,arunachal-pradesh,2019,1,17589,40239141.669717625
644,lohit,arunachal-pradesh,2019,1,15896,42834776.778045304
645,east siang,arunachal-pradesh,2019,1,15621,39284373.05409969
646,tawang,arunachal-pradesh,2019,1,13102,39489779.13784294
647,namsai,arunachal-pradesh,2019,1,8600,20065516.616355177
648,longding,arunachal-pradesh,2019,1,7287,25349462.055245366
649,tirap,arunachal-pradesh,2019,1,6877,14075747.836402504
650,lower dibang valley,arunachal-pradesh,2019,1,6314,13738776.18143886
651,791110,arunachal-pradesh,2019,1,21769,56305175.15742187
652,791111,arunachal-pradesh,2019,1,18706,57464660.98623066
653,791102,arunachal-pradesh,2019,1,14504,35128890.140528455
654,790116,arunachal-pradesh,2019,1,13724,44410163.52148189
655,791109,arunachal-pradesh,2019,1,11691,24669479.821121186
656,791113,arunachal-pradesh,2019,1,10893,28900698.04714023
657,790104,arunachal-pradesh,2019,1,10231,29899156.53443486
658,792103,arunachal-pradesh,2019,1,10190,28841570.71793741
659,792001,arunachal-pradesh,2019,1,9575,24797020.736688815
660,790101,arunachal-pradesh,2019,1,9149,26500818.398213305
661,papum pare,arunachal-pradesh,2019,2,86433,246640891.34861866
662,west kameng,arunachal-pradesh,2019,2,37430,122521180.75595039
663,lohit,arunachal-pradesh,2019,2,18693,48893746.831022196
664,changlang,arunachal-pradesh,2019,2,18631,48891048.26477764
665,east siang,arunachal-pradesh,2019,2,16494,46549881.23941852
666,tawang,arunachal-pradesh,2019,2,15960,55915834.5871187
667,namsai,arunachal-pradesh,2019,2,9637,22491356.65721929
668,west siang,arunachal-pradesh,2019,2,8041,24549832.977181494
669,tirap,arunachal-pradesh,2019,2,6868,18633793.43372325
670,longding,arunachal-pradesh,2019,2,6744,23464027.892812617
671,791110,arunachal-pradesh,2019,2,28827,80501052.65730712
672,791111,arunachal-pradesh,2019,2,24040,77741634.13628484
673,791102,arunachal-pradesh,2019,2,14906,38658949.40199398
674,790116,arunachal-pradesh,2019,2,13929,48120977.088281885
675,791113,arunachal-pradesh,2019,2,12970,37636424.899820864
676,790104,arunachal-pradesh,2019,2,12562,43392107.208877556
677,791109,arunachal-pradesh,2019,2,12214,28228154.97606074
678,792001,arunachal-pradesh,2019,2,11232,29778429.81452021
679,792103,arunachal-pradesh,2019,2,11076,30442992.654754497
680,790101,arunachal-pradesh,2019,2,10926,36302058.29929494
681,papum pare,arunachal-pradesh,2019,3,117940,301518075.7016427
682,west kameng,arunachal-pradesh,2019,3,53939,147186019.87590763
683,changlang,arunachal-pradesh,2019,3,29218,58354823.443366826
684,lohit,arunachal-pradesh,2019,3,24505,54539458.21434432
685,tawang,arunachal-pradesh,2019,3,24097,72221026.28393415
686,east siang,arunachal-pradesh,2019,3,22611,58040119.9573143
687,namsai,arunachal-pradesh,2019,3,13453,25507641.015596062
688,west siang,arunachal-pradesh,2019,3,11889,30014806.816802975
689,tirap,arunachal-pradesh,2019,3,11249,21737827.19336869
690,longding,arunachal-pradesh,2019,3,10269,26620415.019238282
691,791110,arunachal-pradesh,2019,3,38560,104152420.6903958
692,791111,arunachal-pradesh,2019,3,32844,92522169.403638
693,791102,arunachal-pradesh,2019,3,20744,50221808.10965951
694,791113,arunachal-pradesh,2019,3,19591,49174022.06411387
695,790116,arunachal-pradesh,2019,3,19201,53454221.51239009
696,790104,arunachal-pradesh,2019,3,18759,57742402.565546624
697,792103,arunachal-pradesh,2019,3,17253,38310432.22806125
698,790101,arunachal-pradesh,2019,3,15882,43198540.62981644
699,792001,arunachal-pradesh,2019,3,15645,35020210.50538105
700,791109,arunachal-pradesh,2019,3,14867,29287244.191191502
701,papum pare,arunachal-pradesh,2019,4,143272,378838002.3434037
702,west kameng,arunachal-pradesh,2019,4,66740,198205637.50055438
703,changlang,arunachal-pradesh,2019,4,33963,71874990.9639822
704,tawang,arunachal-pradesh,2019,4,30077,91949243.6071119
705,lohit,arunachal-pradesh,2019,4,29281,67502324.59236205
706,east siang,arunachal-pradesh,2019,4,26605,72075285.44344108
707,namsai,arunachal-pradesh,2019,4,18290,32501252.235055387
