,name,registeredUsers,state,year,quarter
548,west godavari,1626039,andhra-pradesh,2022,1
549,spsr nellore,1431664,andhra-pradesh,2022,1
550,prakasam,1408929,andhra-pradesh,2022,1
551,517501,243791,andhra-pradesh,2022,1
552,517507,218905,andhra-pradesh,2022,1
553,515001,190203,andhra-pradesh,2022,1
554,530016,185094,andhra-pradesh,2022,1
555,518002,180102,andhra-pradesh,2022,1
556,516001,179007,andhra-pradesh,2022,1
557,516360,162263,andhra-pradesh,2022,1
558,524002,151939,andhra-pradesh,2022,1
559,530026,145842,andhra-pradesh,2022,1
560,520010,143308,andhra-pradesh,2022,1
561,papum pare,7649,arunachal-pradesh,2018,1
562,west kameng,2202,arunachal-pradesh,2018,1
563,east siang,1803,arunachal-pradesh,2018,1
564,tawang,1525,arunachal-pradesh,2018,1
565,changlang,1208,arunachal-pradesh,2018,1
566,lohit,1207,arunachal-pradesh,2018,1
567,west siang,846,arunachal-pradesh,2018,1
568,namsai,737,arunachal-pradesh,2018,1
569,lower dibang valley,601,arunachal-pradesh,2018,1
570,upper subansiri,572,arunachal-pradesh,2018,1
571,791110,2316,arunachal-pradesh,2018,1
572,791111,2203,arunachal-pradesh,2018,1
573,791113,1475,arunachal-pradesh,2018,1
574,791102,1471,arunachal-pradesh,2018,1
575,790104,1139,arunachal-pradesh,2018,1
576,791001,969,arunachal-pradesh,2018,1
577,791109,857,arunachal-pradesh,2018,1
578,792103,829,arunachal-pradesh,2018,1
579,792001,828,arunachal-pradesh,2018,1
580,790116,766,arunachal-pradesh,2018,1
581,papum pare,11418,arunachal-pradesh,2018,2
582,west kameng,3442,arunachal-pradesh,2018,2
583,east siang,2646,arunachal-pradesh,2018,2
584,tawang,2266,arunachal-pradesh,2018,2
585,changlang,2014,arunachal-pradesh,2018,2
586,lohit,1898,arunachal-pradesh,2018,2
587,namsai,1276,arunachal-pradesh,2018,2
588,west siang,1224,arunachal-pradesh,2018,2
589,lower dibang valley,893,arunachal-pradesh,2018,2
590,upper subansiri,883,arunachal-pradesh,2018,2
591,791110,3488,arunachal-pradesh,2018,2
592,791111,3272,arunachal-pradesh,2018,2
593,791113,2219,arunachal-pradesh,2018,2
594,791102,2212,arunachal-pradesh,2018,2
595,790104,1698,arunachal-pradesh,2018,2
596,792103,1457,arunachal-pradesh,2018,2
597,791001,1421,arunachal-pradesh,2018,2
598,792001,1315,arunachal-pradesh,2018,2
599,791109,1231,arunachal-pradesh,2018,2
600,790116,1213,arunachal-pradesh,2018,2
601,papum pare,16009,arunachal-pradesh,2018,3
602,west kameng,4765,arunachal-pradesh,2018,3
603,east siang,3590,arunachal-pradesh,2018,3
604,tawang,3112,arunachal-pradesh,2018,3
605,changlang,2889,arunachal-pradesh,2018,3
606,lohit,2612,arunachal-pradesh,2018,3
607,namsai,1862,arunachal-pradesh,2018,3
608,west siang,1652,arunachal-pradesh,2018,3
609,lower dibang valley,1286,arunachal-pradesh,2018,3
610,tirap,1226,arunachal-pradesh,2018,3
611,791110,4872,arunachal-pradesh,2018,3
612,791111,4610,arunachal-pradesh,2018,3
613,791113,3178,arunachal-pradesh,2018,3
614,791102,3077,arunachal-pradesh,2018,3
615,790104,2328,arunachal-pradesh,2018,3
616,792103,2067,arunachal-pradesh,2018,3
617,791001,1907,arunachal-pradesh,2018,3
618,792001,1819,arunachal-pradesh,2018,3
619,790116,1623,arunachal-pradesh,2018,3
620,791109,1612,arunachal-pradesh,2018,3
621,papum pare,21342,arunachal-pradesh,2018,4
622,west kameng,6492,arunachal-pradesh,2018,4
623,east siang,4813,arunachal-pradesh,2018,4
624,tawang,4085,arunachal-pradesh,2018,4
625,changlang,4036,arunachal-pradesh,2018,4
626,lohit,3588,arunachal-pradesh,2018,4
627,namsai,2495,arunachal-pradesh,2018,4
628,west siang,2117,arunachal-pradesh,2018,4
629,lower dibang valley,1827,arunachal-pradesh,2018,4
630,tirap,1684,arunachal-pradesh,2018,4
631,791110,6599,arunachal-pradesh,2018,4
632,791111,6225,arunachal-pradesh,2018,4
633,791113,4115,arunachal-pradesh,2018,4
634,791102,4109,arunachal-pradesh,2018,4
635,790104,3034,arunachal-pradesh,2018,4
636,792103,2741,arunachal-pradesh,2018,4
637,792001,2577,arunachal-pradesh,2018,4
638,791001,2444,arunachal-pradesh,2018,4
639,790116,2206,arunachal-pradesh,2018,4
640,791109,2071,arunachal-pradesh,2018,4
641,papum pare,26298,arunachal-pradesh,2019,1
642,west kameng,8115,arunachal-pradesh,2019,1
643,east siang,5899,arunachal-pradesh,2019,1
644,changlang,5210,arunachal-pradesh,2019,1
645,tawang,5023,arunachal-pradesh,2019,1
646,lohit,4416,arunachal-pradesh,2019,1
647,namsai,3153,arunachal-pradesh,2019,1
648,west siang,2656,arunachal-pradesh,2019,1
649,lower dibang valley,2314,arunachal-pradesh,2019,1
650,tirap,2082,arunachal-pradesh,2019,1
651,791110,8094,arunachal-pradesh,2019,1
652,791111,7673,arunachal-pradesh,2019,1
653,791113,5140,arunachal-pradesh,2019,1
654,791102,5030,arunachal-pradesh,2019,1
655,790104,3751,arunachal-pradesh,2019,1
656,792103,3477,arunachal-pradesh,2019,1
657,792001,3160,arunachal-pradesh,2019,1
658,791001,3103,arunachal-pradesh,2019,1
659,790116,2798,arunachal-pradesh,2019,1
660,791109,2519,arunachal-pradesh,2019,1
661,papum pare,32800,arunachal-pradesh,2019,2
662,west kameng,9782,arunachal-pradesh,2019,2
663,east siang,7319,arunachal-pradesh,2019,2
664,changlang,6884,arunachal-pradesh,2019,2
665,tawang,5908,arunachal-pradesh,2019,2
666,lohit,5485,arunachal-pradesh,2019,2
667,namsai,3914,arunachal-pradesh,2019,2
668,west siang,3393,arunachal-pradesh,2019,2
669,lower dibang valley,2842,arunachal-pradesh,2019,2
670,tirap,2697,arunachal-pradesh,2019,2
671,791110,10055,arunachal-pradesh,2019,2
672,791111,9597,arunachal-pradesh,2019,2
673,791113,6418,arunachal-pradesh,2019,2
674,791102,6283,arunachal-pradesh,2019,2
675,790104,4437,arunachal-pradesh,2019,2
676,792103,4369,arunachal-pradesh,2019,2
677,791001,3960,arunachal-pradesh,2019,2
678,792001,3918,arunachal-pradesh,2019,2
679,790116,3335,arunachal-pradesh,2019,2
680,791109,3151,arunachal-pradesh,2019,2
681,papum pare,38845,arunachal-pradesh,2019,3
682,west kameng,11186,arunachal-pradesh,2019,3
683,east siang,8571,arunachal-pradesh,2019,3
684,changlang,8145,arunachal-pradesh,2019,3
685,tawang,6553,arunachal-pradesh,2019,3
686,lohit,6421,arunachal-pradesh,2019,3
687,namsai,4563,arunachal-pradesh,2019,3
688,west siang,4101,arunachal-pradesh,2019,3
689,lower dibang valley,3398,arunachal-pradesh,2019,3
690,tirap,3099,arunachal-pradesh,2019,3
691,791110,11834,arunachal-pradesh,2019,3
692,791111,11464,arunachal-pradesh,2019,3
693,791113,7593,arunachal-pradesh,2019,3
694,791102,7308,arunachal-pradesh,2019,3
695,792103,5172,arunachal-pradesh,2019,3
696,790104,4964,arunachal-pradesh,2019,3
697,791001,4733,arunachal-pradesh,2019,3
698,792001,4605,arunachal-pradesh,2019,3
699,791109,3715,arunachal-pradesh,2019,3
700,790116,3709,arunachal-pradesh,2019,3
701,papum pare,44746,arunachal-pradesh,2019,4
702,west kameng,12562,arunachal-pradesh,2019,4
703,east siang,9859,arunachal-pradesh,2019,4
704,changlang,9662,arunachal-pradesh,2019,4
705,lohit,7386,arunachal-pradesh,2019,4
706,tawang,7303,arunachal-pradesh,2019,4
707,namsai,5190,arunachal-pradesh,2019,4
708,west siang,4773,arunachal-pradesh,2019,4
709,lower dibang valley,3944,arunachal-pradesh,2019,4
710,tirap,3605,arunachal-pradesh,2019,4
711,791110,13737,arunachal-pradesh,2019,4
712,791111,13109,arunachal-pradesh,2019,4
713,791113,8753,arunachal-pradesh,2019,4
714,791102,8369,arunachal-pradesh,2019,4
715,792103,5974,arunachal-pradesh,2019,4
716,790104,5523,arunachal-pradesh,2019,4
717,791001,5499,arunachal-pradesh,2019,4
718,792001,5268,arunachal-pradesh,2019,4
719,791109,4216,arunachal-pradesh,2019,4
720,790116,4071,arunachal-pradesh,2019,4
721,papum pare,51342,arunachal-pradesh,2020,1
722,west kameng,13983,arunachal-pradesh,2020,1
723,east siang,11298,arunachal-pradesh,2020,1
724,changlang,11262,arunachal-pradesh,2020,1
725,lohit,8454,arunachal-pradesh,2020,1
726,tawang,8048,arunachal-pradesh,2020,1
727,namsai,6029,arunachal-pradesh,2020,1
728,west siang,5757,arunachal-pradesh,2020,1
729,lower dibang valley,4650,arunachal-pradesh,2020,1
730,lower subansiri,4351,arunachal-pradesh,2020,1
731,791110,15867,arunachal-pradesh,2020,1
732,791111,14888,arunachal-pradesh,2020,1
733,791113,10049,arunachal-pradesh,2020,1
734,791102,9584,arunachal-pradesh,2020,1
735,792103,6949,arunachal-pradesh,2020,1
736,791001,6631,arunachal-pradesh,2020,1
737,790104,6108,arunachal-pradesh,2020,1
738,792001,6044,arunachal-pradesh,2020,1
739,791109,4808,arunachal-pradesh,2020,1
740,792110,4690,arunachal-pradesh,2020,1
741,papum pare,59968,arunachal-pradesh,2020,2
742,west kameng,15766,arunachal-pradesh,2020,2
743,changlang,14036,arunachal-pradesh,2020,2
744,east siang,13601,arunachal-pradesh,2020,2
745,lohit,10154,arunachal-pradesh,2020,2
746,tawang,8993,arunachal-pradesh,2020,2
747,namsai,7426,arunachal-pradesh,2020,2
748,west siang,7239,arunachal-pradesh,2020,2
749,lower dibang valley,5782,arunachal-pradesh,2020,2
750,lower subansiri,5392,arunachal-pradesh,2020,2
751,791110,18699,arunachal-pradesh,2020,2
752,791111,17137,arunachal-pradesh,2020,2
753,791113,11777,arunachal-pradesh,2020,2
754,791102,11547,arunachal-pradesh,2020,2
755,792103,8648,arunachal-pradesh,2020,2
756,791001,8304,arunachal-pradesh,2020,2
757,792001,7106,arunachal-pradesh,2020,2
758,790104,6860,arunachal-pradesh,2020,2
759,792110,5825,arunachal-pradesh,2020,2
760,791109,5521,arunachal-pradesh,2020,2
761,papum pare,69419,arunachal-pradesh,2020,3
762,west kameng,17636,arunachal-pradesh,2020,3
763,changlang,16385,arunachal-pradesh,2020,3
764,east siang,15921,arunachal-pradesh,2020,3
765,lohit,11755,arunachal-pradesh,2020,3
766,tawang,9944,arunachal-pradesh,2020,3
767,west siang,8623,arunachal-pradesh,2020,3
768,namsai,8553,arunachal-pradesh,2020,3
769,lower dibang valley,6799,arunachal-pradesh,2020,3
770,lower subansiri,6456,arunachal-pradesh,2020,3
771,791110,21772,arunachal-pradesh,2020,3
772,791111,19597,arunachal-pradesh,2020,3
773,791113,13723,arunachal-pradesh,2020,3
774,791102,13422,arunachal-pradesh,2020,3
775,792103,9996,arunachal-pradesh,2020,3
776,791001,9880,arunachal-pradesh,2020,3
777,792001,8196,arunachal-pradesh,2020,3
778,790104,7622,arunachal-pradesh,2020,3
779,792110,6844,arunachal-pradesh,2020,3
780,791109,6404,arunachal-pradesh,2020,3
781,papum pare,77936,arunachal-pradesh,2020,4
782,west kameng,19464,arunachal-pradesh,2020,4
783,changlang,18203,arunachal-pradesh,2020,4
784,east siang,17822,arunachal-pradesh,2020,4
785,lohit,13126,arunachal-pradesh,2020,4
786,tawang,10909,arunachal-pradesh,2020,4
787,west siang,9911,arunachal-pradesh,2020,4
788,namsai,9437,arunachal-pradesh,2020,4
789,lower dibang valley,7693,arunachal-pradesh,2020,4
790,lower subansiri,7388,arunachal-pradesh,2020,4
791,791110,24414,arunachal-pradesh,2020,4
792,791111,21845,arunachal-pradesh,2020,4
793,791113,15540,arunachal-pradesh,2020,4
794,791102,14955,arunachal-pradesh,2020,4
795,791001,11382,arunachal-pradesh,2020,4
796,792103,10964,arunachal-pradesh,2020,4
797,792001,9130,arunachal-pradesh,2020,4
798,790104,8391,arunachal-pradesh,2020,4
799,792110,7743,arunachal-pradesh,2020,4
800,791109,7262,arunachal-pradesh,2020,4
801,papum pare,84715,arunachal-pradesh,2021,1
802,west kameng,21027,arunachal-pradesh,2021,1
803,changlang,19716,arunachal-pradesh,2021,1
804,east siang,19342,arunachal-pradesh,2021,1
805,lohit,14231,arunachal-pradesh,2021,1
806,tawang,11778,arunachal-pradesh,2021,1
807,west siang,10836,arunachal-pradesh,2021,1
808,namsai,10242,arunachal-pradesh,2021,1
809,lower dibang valley,8402,arunachal-pradesh,2021,1
810,lower subansiri,8044,arunachal-pradesh,2021,1
811,791110,26578,arunachal-pradesh,2021,1
812,791111,23660,arunachal-pradesh,2021,1
813,791113,16942,arunachal-pradesh,2021,1
814,791102,16191,arunachal-pradesh,2021,1
815,791001,12442,arunachal-pradesh,2021,1
816,792103,11916,arunachal-pradesh,2021,1
817,792001,9875,arunachal-pradesh,2021,1
818,790104,9066,arunachal-pradesh,2021,1
819,792110,8458,arunachal-pradesh,2021,1
820,791109,7917,arunachal-pradesh,2021,1
821,papum pare,90871,arunachal-pradesh,2021,2
822,west kameng,22625,arunachal-pradesh,2021,2
823,changlang,21404,arunachal-pradesh,2021,2
824,east siang,20817,arunachal-pradesh,2021,2
825,lohit,15360,arunachal-pradesh,2021,2
826,tawang,12636,arunachal-pradesh,2021,2
827,west siang,11657,arunachal-pradesh,2021,2
828,namsai,11111,arunachal-pradesh,2021,2
829,lower dibang valley,9094,arunachal-pradesh,2021,2
830,lower subansiri,8685,arunachal-pradesh,2021,2
831,791110,28553,arunachal-pradesh,2021,2
832,791111,25349,arunachal-pradesh,2021,2
833,791113,18141,arunachal-pradesh,2021,2
834,791102,17388,arunachal-pradesh,2021,2
835,791001,13401,arunachal-pradesh,2021,2
836,792103,12890,arunachal-pradesh,2021,2
837,792001,10617,arunachal-pradesh,2021,2
838,790104,9711,arunachal-pradesh,2021,2
839,792110,9156,arunachal-pradesh,2021,2
840,791109,8470,arunachal-pradesh,2021,2
841,papum pare,97854,arunachal-pradesh,2021,3
842,west kameng,24489,arunachal-pradesh,2021,3
843,changlang,23328,arunachal-pradesh,2021,3
844,east siang,22538,arunachal-pradesh,2021,3
845,lohit,16680,arunachal-pradesh,2021,3
846,tawang,13650,arunachal-pradesh,2021,3
847,west siang,12616,arunachal-pradesh,2021,3
848,namsai,12140,arunachal-pradesh,2021,3
849,lower dibang valley,9920,arunachal-pradesh,2021,3
850,lower subansiri,9451,arunachal-pradesh,2021,3
851,791110,30734,arunachal-pradesh,2021,3
852,791111,27265,arunachal-pradesh,2021,3
853,791113,19520,arunachal-pradesh,2021,3
854,791102,18855,arunachal-pradesh,2021,3
855,791001,14519,arunachal-pradesh,2021,3
856,792103,14068,arunachal-pradesh,2021,3
857,792001,11487,arunachal-pradesh,2021,3
858,790104,10467,arunachal-pradesh,2021,3
859,792110,9990,arunachal-pradesh,2021,3
860,791109,9111,arunachal-pradesh,2021,3
861,papum pare,104806,arunachal-pradesh,2021,4
862,west kameng,26237,arunachal-pradesh,2021,4
863,changlang,25155,arunachal-pradesh,2021,4
864,east siang,24208,arunachal-pradesh,2021,4
865,lohit,17980,arunachal-pradesh,2021,4
866,tawang,14665,arunachal-pradesh,2021,4
867,west siang,13555,arunachal-pradesh,2021,4
868,namsai,13092,arunachal-pradesh,2021,4
869,lower dibang valley,10679,arunachal-pradesh,2021,4
870,lower subansiri,10187,arunachal-pradesh,2021,4
871,791110,32931,arunachal-pradesh,2021,4
872,791111,29128,arunachal-pradesh,2021,4
873,791113,20914,arunachal-pradesh,2021,4
874,791102,20261,arunachal-pradesh,2021,4
875,791001,15589,arunachal-pradesh,2021,4
876,792103,15154,arunachal-pradesh,2021,4
877,792001,12358,arunachal-pradesh,2021,4
878,790104,11211,arunachal-pradesh,2021,4
879,792110,10752,arunachal-pradesh,2021,4
880,791109,9729,arunachal-pradesh,2021,4
881,papum pare,111271,arunachal-pradesh,2022,1
882,west kameng,27860,arunachal-pradesh,2022,1
883,changlang,26904,arunachal-pradesh,2022,1
884,east siang,25763,arunachal-pradesh,2022,1
885,lohit,19214,arunachal-pradesh,2022,1
886,tawang,15589,arunachal-pradesh,2022,1
887,west siang,14420,arunachal-pradesh,2022,1
888,namsai,14054,arunachal-pradesh,2022,1
889,lower dibang valley,11401,arunachal-pradesh,2022,1
890,lower subansiri,10854,arunachal-pradesh,2022,1
891,791110,34915,arunachal-pradesh,2022,1
892,791111,30912,arunachal-pradesh,2022,1
893,791113,22258,arunachal-pradesh,2022,1
894,791102,21601,arunachal-pradesh,2022,1
895,791001,16600,arunachal-pradesh,2022,1
896,792103,16282,arunachal-pradesh,2022,1
897,792001,13172,arunachal-pradesh,2022,1
898,790104,11905,arunachal-pradesh,2022,1
899,792110,11479,arunachal-pradesh,2022,1
900,791109,10306,arunachal-pradesh,2022,1
901,kamrup metropolitan,87336,assam,2018,1
902,dibrugarh,21182,assam,2018,1
903,barpeta,20485,assam,2018,1
904,nagaon,19619,assam,2018,1
905,cachar,19567,assam,2018,1
906,sonitpur,18986,assam,2018,1
907,jorhat,16442,assam,2018,1
908,tinsukia,15998,assam,2018,1
909,kamrup,15241,assam,2018,1
910,dhubri,11421,assam,2018,1
911,781032,7209,assam,2018,1
912,781001,5507,assam,2018,1
913,781022,5418,assam,2018,1
914,781038,4731,assam,2018,1
915,783380,4571,assam,2018,1
916,785001,4526,assam,2018,1
917,781011,4127,assam,2018,1
918,786001,4122,assam,2018,1
919,781009,3639,assam,2018,1
920,781028,3517,assam,2018,1
921,kamrup metropolitan,124720,assam,2018,2
922,dibrugarh,30527,assam,2018,2
923,barpeta,29882,assam,2018,2
924,nagaon,29412,assam,2018,2
925,cachar,29381,assam,2018,2
926,sonitpur,28409,assam,2018,2
927,tinsukia,23900,assam,2018,2
928,jorhat,23683,assam,2018,2
929,kamrup,23595,assam,2018,2
930,dhubri,16701,assam,2018,2
931,781032,10189,assam,2018,2
932,781022,7914,assam,2018,2
933,781001,7685,assam,2018,2
934,781038,6711,assam,2018,2
935,783380,6411,assam,2018,2
936,785001,6375,assam,2018,2
937,781011,5954,assam,2018,2
938,786001,5881,assam,2018,2
939,781009,5216,assam,2018,2
940,781028,5010,assam,2018,2
941,kamrup metropolitan,164101,assam,2018,3
942,barpeta,41158,assam,2018,3
943,cachar,40888,assam,2018,3
944,dibrugarh,40711,assam,2018,3
945,nagaon,40687,assam,2018,3
946,sonitpur,38797,assam,2018,3
947,kamrup,33197,assam,2018,3
948,tinsukia,32870,assam,2018,3
949,jorhat,32134,assam,2018,3
950,dhubri,22705,assam,2018,3
951,781032,13555,assam,2018,3
952,781022,10377,assam,2018,3
953,781001,10057,assam,2018,3
954,785001,8633,assam,2018,3
955,781038,8582,assam,2018,3
956,783380,8312,assam,2018,3
957,781011,7916,assam,2018,3
958,786001,7732,assam,2018,3
959,781028,6759,assam,2018,3
960,781009,6651,assam,2018,3
961,kamrup metropolitan,214212,assam,2018,4
962,barpeta,55068,assam,2018,4
963,nagaon,54395,assam,2018,4
964,cachar,53209,assam,2018,4
965,dibrugarh,52539,assam,2018,4
966,sonitpur,51420,assam,2018,4
967,kamrup,44868,assam,2018,4
968,tinsukia,42624,assam,2018,4
969,jorhat,41100,assam,2018,4
970,dhubri,30132,assam,2018,4
971,781032,17802,assam,2018,4
972,781022,13976,assam,2018,4
973,781001,12969,assam,2018,4
974,781038,11283,assam,2018,4
975,785001,10937,assam,2018,4
976,783380,10374,assam,2018,4
977,781011,10054,assam,2018,4
978,786001,9765,assam,2018,4
979,781028,8801,assam,2018,4
980,781019,8559,assam,2018,4
981,kamrup metropolitan,255112,assam,2019,1
982,barpeta,67729,assam,2019,1
983,nagaon,66306,assam,2019,1
984,cachar,64241,assam,2019,1
985,dibrugarh,62656,assam,2019,1
986,sonitpur,62218,assam,2019,1
987,kamrup,54910,assam,2019,1
988,tinsukia,51108,assam,2019,1
989,jorhat,48594,assam,2019,1
990,dhubri,36652,assam,2019,1
991,781032,21003,assam,2019,1
992,781022,16624,assam,2019,1
993,781001,15399,assam,2019,1
994,781038,13630,assam,2019,1
995,785001,12724,assam,2019,1
996,783380,12282,assam,2019,1
997,781011,11982,assam,2019,1
998,786001,11437,assam,2019,1
999,781028,10474,assam,2019,1
1000,781019,10045,assam,2019,1
1001,kamrup metropolitan,299219,assam,2019,2
1002,barpeta,80544,assam,2019,2
1003,nagaon,79322,assam,2019,2
1004,cachar,76533,assam,2019,2
1005,dibrugarh,74342,assam,2019,2
1006,sonitpur,73717,assam,2019,2
1007,kamrup,65883,assam,2019,2
1008,tinsukia,60548,assam,2019,2
1009,jorhat,56713,assam,2019,2
1010,dhubri,43396,assam,2019,2
1011,781032,24543,assam,2019,2
1012,781022,19460,assam,2019,2
1013,781001,17922,assam,2019,2
1014,781038,15681,assam,2019,2
1015,783380,14452,assam,2019,2
1016,785001,14373,assam,2019,2
1017,781011,13970,assam,2019,2
1018,786001,13366,assam,2019,2
1019,781009,12874,assam,2019,2
1020,781028,12313,assam,2019,2
1021,kamrup metropolitan,340588,assam,2019,3
1022,nagaon,100993,assam,2019,3
1023,barpeta,92001,assam,2019,3
1024,cachar,88048,assam,2019,3
1025,dibrugarh,84029,assam,2019,3
1026,sonitpur,83930,assam,2019,3
1027,kamrup,75174,assam,2019,3
1028,tinsukia,68999,assam,2019,3
1029,jorhat,63858,assam,2019,3
1030,dhubri,48953,assam,2019,3
1031,781032,27912,assam,2019,3
1032,781022,22162,assam,2019,3
1033,781001,20205,assam,2019,3
1034,781038,17651,assam,2019,3
1035,783380,16289,assam,2019,3
1036,785001,16065,assam,2019,3
1037,781011,15923,assam,2019,3
1038,781009,15432,assam,2019,3
1039,786001,15231,assam,2019,3
1040,781028,13989,assam,2019,3
1041,kamrup metropolitan,373761,assam,2019,4
1042,nagaon,114296,assam,2019,4
1043,barpeta,103248,assam,2019,4
1044,cachar,98890,assam,2019,4
1045,sonitpur,93662,assam,2019,4
1046,dibrugarh,93614,assam,2019,4
1047,kamrup,84609,assam,2019,4
1048,tinsukia,76944,assam,2019,4
1049,jorhat,70809,assam,2019,4
1050,golaghat,54950,assam,2019,4
1051,781032,30419,assam,2019,4
1052,781022,24236,assam,2019,4
1053,781001,21980,assam,2019,4
1054,781038,19306,assam,2019,4
1055,783380,17946,assam,2019,4
1056,785001,17515,assam,2019,4
