,name,state,year,quarter,count,amount
5682,sehore district,madhya-pradesh,2019,3,1227719,1645829156.9951177
5683,rajgarh district,madhya-pradesh,2019,3,630750,1064320990.8474429
5684,khargone district,madhya-pradesh,2019,3,501626,879202941.5295783
5685,satna district,madhya-pradesh,2019,3,725235,1059489130.4453516
5686,narsinghpur district,madhya-pradesh,2019,3,453436,650967602.9346141
5687,jabalpur district,madhya-pradesh,2019,3,2424190,3585214328.999977
5688,hoshangabad district,madhya-pradesh,2019,3,790986,1383313404.8492954
5689,vidisha district,madhya-pradesh,2019,3,727266,854570416.6079028
5690,balaghat district,madhya-pradesh,2019,3,567601,887611890.153901
5691,singrauli district,madhya-pradesh,2019,3,642493,1173251043.3561773
5692,betul district,madhya-pradesh,2019,3,563154,847202003.6750573
5693,sidhi district,madhya-pradesh,2019,3,273664,512669032.72623336
5694,datia district,madhya-pradesh,2019,3,185547,310956418.3702055
5695,dewas district,madhya-pradesh,2019,3,992605,1490521770.4985013
5696,sheopur district,madhya-pradesh,2019,3,103886,192951569.02353826
5697,neemuch district,madhya-pradesh,2019,3,327456,519709448.0273813
5698,raisen district,madhya-pradesh,2019,3,773784,949746911.335474
5699,mandsaur district,madhya-pradesh,2019,3,494027,761949946.8985124
5700,barwani district,madhya-pradesh,2019,3,171739,319751040.826925
5701,katni district,madhya-pradesh,2019,3,402094,593226091.9563009
5702,dindori district,madhya-pradesh,2019,3,141683,264100608.8514316
5703,shivpuri district,madhya-pradesh,2019,3,480685,623887050.2623472
5704,gwalior district,madhya-pradesh,2019,3,1945426,2938882604.9629474
5705,anuppur district,madhya-pradesh,2019,3,268378,433772254.12718594
5706,agar malwa district,madhya-pradesh,2019,3,186478,369483216.7905896
5707,ashoknagar district,madhya-pradesh,2019,3,165758,310769625.9727926
5708,sagar district,madhya-pradesh,2019,3,935229,1347968051.4244916
5709,niwari district,madhya-pradesh,2019,3,78935,130837866.15542771
5710,rewa district,madhya-pradesh,2019,3,935300,1453796034.8352695
5711,shajapur district,madhya-pradesh,2019,3,433966,673322001.1987181
5712,ujjain district,madhya-pradesh,2019,3,1287391,1861274343.6180215
5713,bhind district,madhya-pradesh,2019,3,380363,630475529.7209358
5714,tikamgarh district,madhya-pradesh,2019,3,186786,324341358.1104247
5715,seoni district,madhya-pradesh,2019,3,410048,692944134.2328482
5716,harda district,madhya-pradesh,2019,3,168509,293038210.5432082
5717,burhanpur district,madhya-pradesh,2019,3,161877,260769325.37951168
5718,damoh district,madhya-pradesh,2019,3,237834,397137186.7367182
5719,bhopal district,madhya-pradesh,2019,3,15339970,19449113922.050434
5720,jhabua district,madhya-pradesh,2019,3,102684,188820321.13267735
5721,dhar district,madhya-pradesh,2019,3,895526,1358217450.0838823
5722,guna district,madhya-pradesh,2019,3,504290,805281720.1875607
5723,east nimar district,madhya-pradesh,2019,3,355840,531815119.26460695
5724,chhindwara district,madhya-pradesh,2019,3,855072,1250371332.8003006
5725,umaria district,madhya-pradesh,2019,3,165477,284003592.00169647
5726,mandla district,madhya-pradesh,2019,3,206390,305989954.0329734
5727,indore district,madhya-pradesh,2019,3,11739888,17332954157.395485
5728,shahdol district,madhya-pradesh,2019,3,388129,640132896.5761545
5729,ratlam district,madhya-pradesh,2019,3,684393,1045629823.5433974
5730,panna district,madhya-pradesh,2019,3,161511,268994052.98956585
5731,chhatarpur district,madhya-pradesh,2019,3,363052,641856047.3558884
5732,morena district,madhya-pradesh,2019,4,552247,1176653200.3467307
5733,alirajpur district,madhya-pradesh,2019,4,59374,111375197.38070184
5734,sehore district,madhya-pradesh,2019,4,1629869,2294177801.2437177
5735,rajgarh district,madhya-pradesh,2019,4,796105,1515871630.885089
5736,khargone district,madhya-pradesh,2019,4,689426,1235838033.2296019
5737,satna district,madhya-pradesh,2019,4,983069,1510243338.341208
5738,narsinghpur district,madhya-pradesh,2019,4,583854,932750800.22912
5739,jabalpur district,madhya-pradesh,2019,4,2901762,4636477563.561832
5740,hoshangabad district,madhya-pradesh,2019,4,962252,1753044610.0473013
5741,vidisha district,madhya-pradesh,2019,4,874643,1255756247.9703145
5742,balaghat district,madhya-pradesh,2019,4,786128,1261417059.3259377
5743,singrauli district,madhya-pradesh,2019,4,888076,1620787625.9568758
5744,betul district,madhya-pradesh,2019,4,777178,1258725233.1251488
5745,sidhi district,madhya-pradesh,2019,4,371875,757811477.3894438
5746,datia district,madhya-pradesh,2019,4,229322,432679416.00325996
5747,dewas district,madhya-pradesh,2019,4,1251392,2061011651.7828119
5748,sheopur district,madhya-pradesh,2019,4,143865,283784507.7272147
5749,neemuch district,madhya-pradesh,2019,4,437313,761018666.710302
5750,raisen district,madhya-pradesh,2019,4,909026,1299786956.5868084
5751,mandsaur district,madhya-pradesh,2019,4,666721,1174728688.6314943
5752,barwani district,madhya-pradesh,2019,4,240538,460445027.01960254
5753,katni district,madhya-pradesh,2019,4,479971,828805126.7779653
5754,dindori district,madhya-pradesh,2019,4,188857,334782163.8930688
5755,shivpuri district,madhya-pradesh,2019,4,582096,903883898.6970117
5756,gwalior district,madhya-pradesh,2019,4,2509157,4050254390.723213
5757,anuppur district,madhya-pradesh,2019,4,369552,603613476.7487521
5758,agar malwa district,madhya-pradesh,2019,4,242128,488561343.3566568
5759,ashoknagar district,madhya-pradesh,2019,4,229322,453295365.84140915
5760,sagar district,madhya-pradesh,2019,4,1218814,1853137602.0859165
5761,niwari district,madhya-pradesh,2019,4,98546,182508349.73885658
5762,rewa district,madhya-pradesh,2019,4,1160674,2078184265.1862037
5763,shajapur district,madhya-pradesh,2019,4,550250,993408390.5956174
5764,ujjain district,madhya-pradesh,2019,4,1649254,2534823488.3187428
5765,bhind district,madhya-pradesh,2019,4,499964,958481497.3250488
5766,tikamgarh district,madhya-pradesh,2019,4,250671,459197353.1228398
5767,seoni district,madhya-pradesh,2019,4,553103,974187067.6697235
5768,harda district,madhya-pradesh,2019,4,228444,412943463.3634922
5769,burhanpur district,madhya-pradesh,2019,4,212469,366453162.77283734
5770,damoh district,madhya-pradesh,2019,4,308020,566204811.1556315
5771,bhopal district,madhya-pradesh,2019,4,18062429,24303685079.877422
5772,jhabua district,madhya-pradesh,2019,4,138527,272107291.6601217
5773,dhar district,madhya-pradesh,2019,4,1194971,1868318600.6352177
5774,guna district,madhya-pradesh,2019,4,603422,1133891528.9825106
5775,east nimar district,madhya-pradesh,2019,4,464888,731504467.3027995
5776,chhindwara district,madhya-pradesh,2019,4,1143151,1828645736.7684202
5777,umaria district,madhya-pradesh,2019,4,221931,385321545.5207559
5778,mandla district,madhya-pradesh,2019,4,274439,442600272.1883175
5779,indore district,madhya-pradesh,2019,4,15879423,23175261773.68209
5780,shahdol district,madhya-pradesh,2019,4,521170,904148565.4771671
5781,ratlam district,madhya-pradesh,2019,4,846558,1520656346.9960792
5782,panna district,madhya-pradesh,2019,4,221446,401424811.93197066
5783,chhatarpur district,madhya-pradesh,2019,4,494307,883250818.9651694
5784,morena district,madhya-pradesh,2020,1,677107,1487773913.3226943
5785,alirajpur district,madhya-pradesh,2020,1,80878,139222795.20558116
5786,sehore district,madhya-pradesh,2020,1,1747508,2672516076.599974
5787,rajgarh district,madhya-pradesh,2020,1,1003150,1931180320.955352
5788,khargone district,madhya-pradesh,2020,1,881158,1574505862.423655
5789,satna district,madhya-pradesh,2020,1,1054696,1784631427.1661167
5790,narsinghpur district,madhya-pradesh,2020,1,688918,1184472226.2186055
5791,jabalpur district,madhya-pradesh,2020,1,3486010,5963024021.3977585
5792,hoshangabad district,madhya-pradesh,2020,1,828769,1373162855.0037787
5793,vidisha district,madhya-pradesh,2020,1,924103,1432345729.8413827
5794,balaghat district,madhya-pradesh,2020,1,906061,1537219792.9224663
5795,singrauli district,madhya-pradesh,2020,1,1021478,1813855141.3835425
5796,betul district,madhya-pradesh,2020,1,945162,1505930532.973516
5797,sidhi district,madhya-pradesh,2020,1,446051,920320721.1366475
5798,datia district,madhya-pradesh,2020,1,268264,526142245.71179307
5799,dewas district,madhya-pradesh,2020,1,1550696,2464387871.393967
5800,sheopur district,madhya-pradesh,2020,1,184458,352706798.3802645
5801,neemuch district,madhya-pradesh,2020,1,531047,886080840.6231391
5802,raisen district,madhya-pradesh,2020,1,1032990,1549085424.333671
5803,mandsaur district,madhya-pradesh,2020,1,807793,1375833119.4837801
5804,barwani district,madhya-pradesh,2020,1,325006,604870938.0003757
5805,katni district,madhya-pradesh,2020,1,556365,943799882.3973982
5806,dindori district,madhya-pradesh,2020,1,214866,396788718.2048433
5807,shivpuri district,madhya-pradesh,2020,1,550319,1103063094.0643337
5808,gwalior district,madhya-pradesh,2020,1,2793829,4742983278.610157
5809,anuppur district,madhya-pradesh,2020,1,418000,724569321.1941388
5810,agar malwa district,madhya-pradesh,2020,1,311735,625620488.0107846
5811,ashoknagar district,madhya-pradesh,2020,1,277647,528607935.5618244
5812,sagar district,madhya-pradesh,2020,1,1331074,2082416999.9919271
5813,niwari district,madhya-pradesh,2020,1,121988,217310730.4519447
5814,rewa district,madhya-pradesh,2020,1,1358528,2622020903.5922184
5815,shajapur district,madhya-pradesh,2020,1,669470,1213374763.6922693
5816,ujjain district,madhya-pradesh,2020,1,1956388,2984071094.5180407
5817,bhind district,madhya-pradesh,2020,1,576145,1134766386.7772534
5818,tikamgarh district,madhya-pradesh,2020,1,303500,526334043.8341253
5819,seoni district,madhya-pradesh,2020,1,673872,1242759290.232771
5820,harda district,madhya-pradesh,2020,1,286337,488993407.85521567
5821,burhanpur district,madhya-pradesh,2020,1,290428,470435916.82675624
5822,damoh district,madhya-pradesh,2020,1,356009,643762443.1742475
5823,bhopal district,madhya-pradesh,2020,1,18872294,26955303213.752167
5824,jhabua district,madhya-pradesh,2020,1,185141,335602062.4116914
5825,dhar district,madhya-pradesh,2020,1,1500274,2336164021.151242
5826,guna district,madhya-pradesh,2020,1,712143,1318350475.4830964
5827,east nimar district,madhya-pradesh,2020,1,631279,985252866.00711
5828,chhindwara district,madhya-pradesh,2020,1,1550995,2660677487.577834
5829,umaria district,madhya-pradesh,2020,1,253659,456166379.53994095
5830,mandla district,madhya-pradesh,2020,1,346631,557993549.7228283
5831,indore district,madhya-pradesh,2020,1,20249473,30491290764.19948
5832,shahdol district,madhya-pradesh,2020,1,761513,1534787163.9351387
5833,ratlam district,madhya-pradesh,2020,1,1004214,1772832178.3580215
5834,panna district,madhya-pradesh,2020,1,272659,502772844.44764346
5835,chhatarpur district,madhya-pradesh,2020,1,588668,1059141076.1447953
5836,morena district,madhya-pradesh,2020,2,979863,2004598751.5638103
5837,alirajpur district,madhya-pradesh,2020,2,155614,263806138.89906
5838,sehore district,madhya-pradesh,2020,2,2007098,3502556848.342663
5839,rajgarh district,madhya-pradesh,2020,2,1370563,3068680022.4190836
5840,khargone district,madhya-pradesh,2020,2,1304018,2348687630.9505987
5841,satna district,madhya-pradesh,2020,2,1279303,2299659062.996543
5842,narsinghpur district,madhya-pradesh,2020,2,937615,1747257364.1219687
5843,jabalpur district,madhya-pradesh,2020,2,2318052,4127023650.0580335
5844,hoshangabad district,madhya-pradesh,2020,2,1066800,1911483431.6098528
5845,vidisha district,madhya-pradesh,2020,2,1117516,2114809476.4918907
5846,balaghat district,madhya-pradesh,2020,2,1264576,2249262810.331126
5847,singrauli district,madhya-pradesh,2020,2,1241316,2418071609.3089905
5848,betul district,madhya-pradesh,2020,2,1295916,2035034813.1244156
5849,sidhi district,madhya-pradesh,2020,2,594134,1251703559.0171533
5850,datia district,madhya-pradesh,2020,2,371197,814911322.7150948
5851,dewas district,madhya-pradesh,2020,2,1913320,3316587068.9901175
5852,sheopur district,madhya-pradesh,2020,2,287598,632810944.0852447
5853,neemuch district,madhya-pradesh,2020,2,647097,1070993929.1466343
5854,raisen district,madhya-pradesh,2020,2,1262637,2158327798.903433
5855,mandsaur district,madhya-pradesh,2020,2,988154,1894387003.6147099
5856,barwani district,madhya-pradesh,2020,2,504022,917979409.5245919
5857,katni district,madhya-pradesh,2020,2,697772,1227357562.792697
5858,dindori district,madhya-pradesh,2020,2,294665,642902838.0419433
5859,shivpuri district,madhya-pradesh,2020,2,765616,1802939903.2152252
5860,gwalior district,madhya-pradesh,2020,2,2624767,4775816368.953523
5861,anuppur district,madhya-pradesh,2020,2,528535,980195492.1188455
5862,agar malwa district,madhya-pradesh,2020,2,457894,1029333871.0899696
5863,ashoknagar district,madhya-pradesh,2020,2,411999,915854462.0085747
5864,sagar district,madhya-pradesh,2020,2,1633278,2989078262.6091557
5865,niwari district,madhya-pradesh,2020,2,163980,323550911.7835422
5866,rewa district,madhya-pradesh,2020,2,1877915,3929625254.5108595
5867,shajapur district,madhya-pradesh,2020,2,963692,2009109363.1431725
5868,ujjain district,madhya-pradesh,2020,2,2060273,3502234253.7629013
5869,bhind district,madhya-pradesh,2020,2,860061,1567302614.122136
5870,tikamgarh district,madhya-pradesh,2020,2,433833,870779989.0139148
5871,seoni district,madhya-pradesh,2020,2,919072,1876111768.6759331
5872,harda district,madhya-pradesh,2020,2,437409,923750328.2977577
5873,burhanpur district,madhya-pradesh,2020,2,448472,721369190.5894086
5874,damoh district,madhya-pradesh,2020,2,503111,957636734.1200182
5875,bhopal district,madhya-pradesh,2020,2,14074026,27679446324.45678
5876,jhabua district,madhya-pradesh,2020,2,345216,610389566.3608975
5877,dhar district,madhya-pradesh,2020,2,1792207,2906918483.5859733
5878,guna district,madhya-pradesh,2020,2,900412,2035955767.9419765
5879,east nimar district,madhya-pradesh,2020,2,941821,1549743255.6353426
5880,chhindwara district,madhya-pradesh,2020,2,1950309,3543387312.8824368
5881,umaria district,madhya-pradesh,2020,2,340098,646825289.7004355
5882,mandla district,madhya-pradesh,2020,2,480536,850370429.2975839
5883,indore district,madhya-pradesh,2020,2,13320426,28685653051.73161
5884,shahdol district,madhya-pradesh,2020,2,791555,1542516881.0136995
5885,ratlam district,madhya-pradesh,2020,2,1214400,2377066090.0951204
5886,panna district,madhya-pradesh,2020,2,411969,812220357.4162296
5887,chhatarpur district,madhya-pradesh,2020,2,788845,1487940663.8813524
5888,morena district,madhya-pradesh,2020,3,1099715,2513158393.7834206
5889,alirajpur district,madhya-pradesh,2020,3,161857,315733167.6023681
5890,sehore district,madhya-pradesh,2020,3,2512141,4197137117.0135603
5891,rajgarh district,madhya-pradesh,2020,3,1602252,3377561392.8752184
5892,khargone district,madhya-pradesh,2020,3,1565121,3022308238.455488
5893,satna district,madhya-pradesh,2020,3,1679598,2978185557.314616
5894,narsinghpur district,madhya-pradesh,2020,3,1085273,1966793014.8668842
5895,jabalpur district,madhya-pradesh,2020,3,3568035,6733555697.65695
5896,hoshangabad district,madhya-pradesh,2020,3,1307021,2338006892.4798374
5897,vidisha district,madhya-pradesh,2020,3,1426125,2699925269.6631885
5898,balaghat district,madhya-pradesh,2020,3,1530617,2772263232.7115154
5899,singrauli district,madhya-pradesh,2020,3,1641125,3159908500.4134684
5900,betul district,madhya-pradesh,2020,3,1615774,2736945398.3651123
5901,sidhi district,madhya-pradesh,2020,3,746341,1582656775.540965
5902,datia district,madhya-pradesh,2020,3,436118,971355519.2469969
5903,dewas district,madhya-pradesh,2020,3,2498225,4394184455.067969
5904,sheopur district,madhya-pradesh,2020,3,310991,657392233.1006646
5905,neemuch district,madhya-pradesh,2020,3,806043,1532695172.0352588
5906,raisen district,madhya-pradesh,2020,3,1624365,2628295544.8023915
5907,mandsaur district,madhya-pradesh,2020,3,1213750,2435251645.050977
5908,barwani district,madhya-pradesh,2020,3,615021,1216096421.4877262
5909,katni district,madhya-pradesh,2020,3,902355,1601344230.3695135
5910,dindori district,madhya-pradesh,2020,3,362774,759222383.9067988
5911,shivpuri district,madhya-pradesh,2020,3,918103,2176411286.46308
5912,gwalior district,madhya-pradesh,2020,3,3978884,7817520356.40003
5913,anuppur district,madhya-pradesh,2020,3,664283,1208285677.2640462
5914,agar malwa district,madhya-pradesh,2020,3,488774,1136830442.3464022
5915,ashoknagar district,madhya-pradesh,2020,3,482485,1045446572.5930719
5916,sagar district,madhya-pradesh,2020,3,2022389,3708622884.307446
5917,niwari district,madhya-pradesh,2020,3,193815,392982412.9041935
